record_id,record_type,entity_id,metric_id,category_id,value,unit,currency,scale,as_of_date,period_start,period_end,period_type,frequency,classification,source_type,source_name,page_table,provider,retrieved_date,book_of_record,return_method,gross_net,valuation_status,benchmark_id,method_id,quality_status,note,schema_version,entered_by,reviewed_by,review_status
REC-0248,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,85.0852,px,USD,1,2026-06-15,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0249,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,97.4846,px,USD,1,2026-06-15,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0250,market_close,DEMO-OPEB,close,DEMO-GOLD,118.2014,px,USD,1,2026-06-15,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0251,market_close,DEMO-OPEB,close,DEMO-OIL,60.8641,px,USD,1,2026-06-15,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0252,market_close,DEMO-OPEB,close,DEMO-USD,28.4132,px,USD,1,2026-06-15,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0253,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,101.3674,px,USD,1,2026-06-16,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0254,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,85.7071,px,USD,1,2026-06-16,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0255,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,95.9248,px,USD,1,2026-06-16,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0256,market_close,DEMO-OPEB,close,DEMO-GOLD,116.6796,px,USD,1,2026-06-16,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0257,market_close,DEMO-OPEB,close,DEMO-OIL,60.5616,px,USD,1,2026-06-16,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0258,market_close,DEMO-OPEB,close,DEMO-USD,28.5122,px,USD,1,2026-06-16,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0259,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,99.6964,px,USD,1,2026-06-17,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0260,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,85.3551,px,USD,1,2026-06-17,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0261,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,96.2989,px,USD,1,2026-06-17,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0262,market_close,DEMO-OPEB,close,DEMO-GOLD,117.8261,px,USD,1,2026-06-17,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0263,market_close,DEMO-OPEB,close,DEMO-OIL,61.4808,px,USD,1,2026-06-17,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0264,market_close,DEMO-OPEB,close,DEMO-USD,28.5946,px,USD,1,2026-06-17,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0265,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,100.7003,px,USD,1,2026-06-18,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0266,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,85.6047,px,USD,1,2026-06-18,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0267,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,95.1108,px,USD,1,2026-06-18,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0268,market_close,DEMO-OPEB,close,DEMO-GOLD,117.3309,px,USD,1,2026-06-18,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0269,market_close,DEMO-OPEB,close,DEMO-OIL,61.1522,px,USD,1,2026-06-18,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0270,market_close,DEMO-OPEB,close,DEMO-USD,28.6267,px,USD,1,2026-06-18,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0271,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,99.3978,px,USD,1,2026-06-19,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0272,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,86.2051,px,USD,1,2026-06-19,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0273,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,94.7056,px,USD,1,2026-06-19,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0274,market_close,DEMO-OPEB,close,DEMO-GOLD,119.3863,px,USD,1,2026-06-19,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0275,market_close,DEMO-OPEB,close,DEMO-OIL,61.3301,px,USD,1,2026-06-19,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0276,market_close,DEMO-OPEB,close,DEMO-USD,28.5042,px,USD,1,2026-06-19,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0277,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,100.164,px,USD,1,2026-06-22,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0278,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,86.7519,px,USD,1,2026-06-22,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0279,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,96.3329,px,USD,1,2026-06-22,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0280,market_close,DEMO-OPEB,close,DEMO-GOLD,119.1918,px,USD,1,2026-06-22,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0281,market_close,DEMO-OPEB,close,DEMO-OIL,61.1181,px,USD,1,2026-06-22,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0282,market_close,DEMO-OPEB,close,DEMO-USD,28.5781,px,USD,1,2026-06-22,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0283,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,98.9819,px,USD,1,2026-06-23,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0284,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,86.0598,px,USD,1,2026-06-23,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0285,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,97.6387,px,USD,1,2026-06-23,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0286,market_close,DEMO-OPEB,close,DEMO-GOLD,119.2276,px,USD,1,2026-06-23,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0287,market_close,DEMO-OPEB,close,DEMO-OIL,60.7309,px,USD,1,2026-06-23,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0288,market_close,DEMO-OPEB,close,DEMO-USD,28.3317,px,USD,1,2026-06-23,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0289,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,99.1938,px,USD,1,2026-06-24,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0290,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,87.4265,px,USD,1,2026-06-24,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0291,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,97.3399,px,USD,1,2026-06-24,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0292,market_close,DEMO-OPEB,close,DEMO-GOLD,119.6,px,USD,1,2026-06-24,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0293,market_close,DEMO-OPEB,close,DEMO-OIL,59.8139,px,USD,1,2026-06-24,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0294,market_close,DEMO-OPEB,close,DEMO-USD,28.2409,px,USD,1,2026-06-24,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0295,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,99.8207,px,USD,1,2026-06-25,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0296,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,88.1691,px,USD,1,2026-06-25,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0297,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,97.349,px,USD,1,2026-06-25,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0298,market_close,DEMO-OPEB,close,DEMO-GOLD,121.2248,px,USD,1,2026-06-25,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0299,market_close,DEMO-OPEB,close,DEMO-OIL,59.9822,px,USD,1,2026-06-25,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0300,market_close,DEMO-OPEB,close,DEMO-USD,28.4,px,USD,1,2026-06-25,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0301,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,100.8879,px,USD,1,2026-06-26,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0302,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,88.3411,px,USD,1,2026-06-26,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0303,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,96.8374,px,USD,1,2026-06-26,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0304,market_close,DEMO-OPEB,close,DEMO-GOLD,121.7925,px,USD,1,2026-06-26,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0305,market_close,DEMO-OPEB,close,DEMO-OIL,59.9442,px,USD,1,2026-06-26,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0306,market_close,DEMO-OPEB,close,DEMO-USD,27.8025,px,USD,1,2026-06-26,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0307,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,101.5266,px,USD,1,2026-06-29,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0308,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,88.8111,px,USD,1,2026-06-29,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0309,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,96.2104,px,USD,1,2026-06-29,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0310,market_close,DEMO-OPEB,close,DEMO-GOLD,120.7329,px,USD,1,2026-06-29,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0311,market_close,DEMO-OPEB,close,DEMO-OIL,59.6238,px,USD,1,2026-06-29,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0312,market_close,DEMO-OPEB,close,DEMO-USD,,px,USD,1,2026-06-29,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,missing,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0313,market_close,DEMO-OPEB,close,DEMO-EQ-GLOBAL,101.6935,px,USD,1,2026-06-30,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0314,market_close,DEMO-OPEB,close,DEMO-EQ-SMALL,89.1525,px,USD,1,2026-06-30,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Growth,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0315,market_close,DEMO-OPEB,close,DEMO-BOND-AGG,95.6815,px,USD,1,2026-06-30,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Risk Reduction & Mitigation,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0316,market_close,DEMO-OPEB,close,DEMO-GOLD,120.217,px,USD,1,2026-06-30,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0317,market_close,DEMO-OPEB,close,DEMO-OIL,,px,USD,1,2026-06-30,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,missing,Real Assets & Inflation Hedges,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0318,market_close,DEMO-OPEB,close,DEMO-USD,,px,USD,1,2026-06-30,,,D,Daily,synthetic,workbook,Inputs_Market,synthetic proxy series,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,missing,Cross-portfolio / FX,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0319,public_reference,LACERA Pension Plan,"Total fund net TWR, FY ended Jun 30 2025",,0.097,%,USD,1,2025-06-30,2024-07-01,2025-06-30,FY,Ad Hoc,reported_public,public_report,ACFR 2025,"ACFR 2025, Investment Results, printed p.110",LACERA ACFR 2025,2026-08-04,IBOR,TWR,net,final,,,ok,"quoted from ACFR 2025, Investment Results, printed p.110",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0320,public_reference,LACERA Pension Plan,"Total fund policy benchmark net TWR, FY ended Jun 30 2025",,0.097,%,USD,1,2025-06-30,2024-07-01,2025-06-30,FY,Ad Hoc,reported_public,public_report,ACFR 2025,"ACFR 2025, Investment Results, printed p.110",LACERA ACFR 2025,2026-08-04,n/a,TWR,net,final,,,ok,"quoted from ACFR 2025, Investment Results, printed p.110",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0321,public_reference,LACERA Pension Plan,"Total investments (IBOR), Jun 30 2025",,85184786,$K,USD,k,2025-06-30,,,FY,Ad Hoc,reported_public,public_report,ACFR 2025,"ACFR 2025, Investment Summary, printed p.108",LACERA ACFR 2025,2026-08-04,IBOR,n/a,n/a,final,,,ok,"quoted from ACFR 2025, Investment Summary, printed p.108",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0322,public_reference,LACERA OPEB Master Trust,"Total investments (IBOR), Jun 30 2025",,5025968,$K,USD,k,2025-06-30,,,FY,Ad Hoc,reported_public,public_report,ACFR 2025,"ACFR 2025, Investment Summary, printed p.109",LACERA ACFR 2025,2026-08-04,IBOR,n/a,n/a,final,,,ok,"quoted from ACFR 2025, Investment Summary, printed p.109",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0323,public_reference,LACERA Pension Plan,"Annual money-weighted return net of investment expense, FY2025",,0.097,%,USD,1,2025-06-30,2024-07-01,2025-06-30,FY,Ad Hoc,reported_public,public_report,ACFR 2025,"ACFR 2025, RSI, printed p.95",LACERA ACFR 2025,2026-08-04,n/a,MWR,net,final,,,ok,"quoted from ACFR 2025, RSI, printed p.95",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0324,public_reference,LACERA Pension Plan,"Total fund net return, quarter ended Mar 31 2026 (QTD)",,0.006,%,USD,1,2026-03-31,2026-01-01,2026-03-31,Q,Ad Hoc,reported_public,public_report,Total Fund Performance Report Q1 2026,"Total Fund Performance Report Q1 2026, Summary, PDF p.6",LACERA / Meketa,2026-08-04,n/a,TWR,net,final,,,ok,"quoted from Total Fund Performance Report Q1 2026, Summary, PDF p.6",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0325,public_reference,LACERA Pension Plan,"Total fund ending market value, Mar 31 2026",,89631,$mm,USD,mm,2026-03-31,,,Q,Ad Hoc,reported_public,public_report,Total Fund Performance Report Q1 2026,"Total Fund Performance Report Q1 2026, PDF p.4",LACERA / Meketa,2026-08-04,IBOR,n/a,n/a,final,,,ok,"quoted from Total Fund Performance Report Q1 2026, PDF p.4",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0326,public_reference,LACERA Pension Plan,"Total fund AUM, May 2026",,93.9,$B,USD,bn,2026-05-31,,,M,Ad Hoc,reported_public,public_report,CIO Monthly Report July 2026,"CIO Monthly Report July 2026, PDF p.8",LACERA,2026-08-04,IBOR,n/a,n/a,final,,,ok,"quoted from CIO Monthly Report July 2026, PDF p.8",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0327,check_result,DEMO-OPEB,CHK-01,TOTAL,PASS,status,USD,1,2026-06-30,,,M,Monthly,calculated,workbook,Checks,Beginning weights sum to 100% every month (max abs deviation,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0328,check_result,DEMO-OPEB,CHK-02,TOTAL,PASS,status,USD,1,2026-06-30,,,M,Monthly,calculated,workbook,Checks,Contribution residual within tolerance,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0329,check_result,DEMO-OPEB,CHK-03,TOTAL,PASS,status,USD,1,2026-06-30,,,M,Monthly,calculated,workbook,Checks,Allocation actual % sums to 100%,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0330,check_result,DEMO-OPEB,CHK-04,TOTAL,PASS,status,USD,1,2026-06-30,,,M,Monthly,calculated,workbook,Checks,Policy target weights sum to 100% (both versions),workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0331,check_result,DEMO-OPEB,CHK-05,TOTAL,PASS,status,USD,1,2026-06-30,,,M,Monthly,calculated,workbook,Checks,Internal transfers net to zero every month,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
